Topic Code,Topic Name,Topic Description,Variable Code,Variable Name
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000031,Dunsilly_B6
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000032,Dunsilly_F6
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000033,Dunsilly_F7
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000034,Dunsilly_F8
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000035,Antrim_A1
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000036,Antrim_A2
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000037,Antrim_A3
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000038,Antrim_B1
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000039,Antrim_B2
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000040,Antrim_A4
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000041,Antrim_C1
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000042,Antrim_B3
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000043,Antrim_D1
DZ21,Census 2021 Data Zone,"These 3,780 Data Zones have been created by NISRA to support dissemination of Census 2021 outputs. Data Zones nest within the 850 Super Data Zones, which in turn nest within the current 80 District Electoral Areas and 11 Local Government Districts. More information on Census 2021 Data Zones is available at https://www.nisra.gov.uk/publications/census-2021-output-geography-information-papers",N20000044,Antrim_C2
